fips,year,variable_name,value
17159,2022,d2cSalesPerc,8.969043373649272e-4
17159,2022,valueAddedSalesPerc,NA
17159,2022,localSalesPerc,0.00124062815527723
48327,2022,valueAddedFarmsPerc,0.00802139037433155
48327,2022,agTourSalesPerc,0.12107660455486542
48327,2022,d2cSalesPerc,0.00322981366459627
48327,2022,valueAddedSalesPerc,NA
48327,2022,localSalesPerc,0.0125879917184265
18021,2022,valueAddedFarmsPerc,0.00823045267489712
18021,2022,agTourSalesPerc,NA
18021,2022,d2cSalesPerc,0.00344482024301641
18021,2022,valueAddedSalesPerc,NA
18021,2022,localSalesPerc,NA
45089,2022,valueAddedFarmsPerc,0.00377358490566037
45089,2022,agTourSalesPerc,7.718312468161961e-4
45089,2022,d2cSalesPerc,1.6980287429956315e-4
45089,2022,valueAddedSalesPerc,NA
45089,2022,localSalesPerc,NA
16003,2022,valueAddedFarmsPerc,0.00436681222707423
16003,2022,agTourSalesPerc,NA
16003,2022,d2cSalesPerc,0.00751107401938755
16003,2022,valueAddedSalesPerc,NA
16003,2022,localSalesPerc,NA
26109,2022,valueAddedFarmsPerc,0.01805054151624548
26109,2022,agTourSalesPerc,NA
26109,2022,d2cSalesPerc,9.752291788570314e-4
26109,2022,valueAddedSalesPerc,2.3050871500257105e-4
26109,2022,localSalesPerc,NA
16051,2022,valueAddedFarmsPerc,0.00883652430044182
16051,2022,agTourSalesPerc,1.3130217620226838e-5
16051,2022,d2cSalesPerc,NA
16051,2022,valueAddedSalesPerc,1.8382304668317572e-4
16051,2022,localSalesPerc,NA
06109,2022,valueAddedFarmsPerc,0.03680981595092025
06109,2022,agTourSalesPerc,0.02481186607045479
06109,2022,d2cSalesPerc,0.01436906969135129
06109,2022,valueAddedSalesPerc,NA
06109,2022,localSalesPerc,NA
30071,2022,valueAddedFarmsPerc,0.0026525198938992
30071,2022,agTourSalesPerc,1.1900640470832612e-4
30071,2022,d2cSalesPerc,NA
30071,2022,valueAddedSalesPerc,NA
30071,2022,localSalesPerc,NA
19045,2022,valueAddedFarmsPerc,0.002615518744551
19045,2022,agTourSalesPerc,4.249469347515229e-6
19045,2022,d2cSalesPerc,NA
19045,2022,valueAddedSalesPerc,NA
19045,2022,localSalesPerc,NA
42053,2022,valueAddedFarmsPerc,0.04347826086956521
42053,2022,agTourSalesPerc,NA
42053,2022,d2cSalesPerc,0.01841401841401841
42053,2022,valueAddedSalesPerc,NA
42053,2022,localSalesPerc,0.08375408375408376
17011,2022,valueAddedFarmsPerc,0.00702987697715289
17011,2022,agTourSalesPerc,NA
17011,2022,d2cSalesPerc,7.95237783181695e-4
17011,2022,valueAddedSalesPerc,1.771130920226492e-5
17011,2022,localSalesPerc,0.00412673504412772
21201,2022,valueAddedFarmsPerc,0.00613496932515337
21201,2022,agTourSalesPerc,NA
21201,2022,d2cSalesPerc,NA
21201,2022,valueAddedSalesPerc,NA
21201,2022,localSalesPerc,NA
13299,2022,valueAddedFarmsPerc,0.00796812749003984
13299,2022,agTourSalesPerc,NA
13299,2022,d2cSalesPerc,2.864434144054997e-4
13299,2022,valueAddedSalesPerc,NA
13299,2022,localSalesPerc,0.02622259257330347
01081,2022,valueAddedFarmsPerc,0.02240896358543417
01081,2022,agTourSalesPerc,0.00942324932762227
01081,2022,d2cSalesPerc,0.00934356011554935
01081,2022,valueAddedSalesPerc,0.00466181890626556
01081,2022,localSalesPerc,0.03269249925291363
21227,2022,valueAddedFarmsPerc,0.01764705882352941
21227,2022,agTourSalesPerc,0.00143155903002539
21227,2022,d2cSalesPerc,0.01073046855549469
21227,2022,valueAddedSalesPerc,9.89642981626251e-4
21227,2022,localSalesPerc,0.01727829507543693
37053,2022,valueAddedFarmsPerc,NA
37053,2022,agTourSalesPerc,NA
37053,2022,d2cSalesPerc,0.00483565534965507
37053,2022,valueAddedSalesPerc,NA
37053,2022,localSalesPerc,NA
33015,2022,valueAddedFarmsPerc,0.09867172675521822
33015,2022,agTourSalesPerc,0.08442844284428443
33015,2022,d2cSalesPerc,0.2311881188118812
33015,2022,valueAddedSalesPerc,0.08577857785778578
33015,2022,localSalesPerc,0.33982898289828983
48347,2022,valueAddedFarmsPerc,0.01972386587771203
48347,2022,agTourSalesPerc,2.280162928005583e-4
48347,2022,d2cSalesPerc,1.1746293871543912e-4
48347,2022,valueAddedSalesPerc,3.2820526994019753e-05
48347,2022,localSalesPerc,4.0593809703129695e-4
55003,2022,valueAddedFarmsPerc,0.08133971291866028
55003,2022,agTourSalesPerc,NA
55003,2022,d2cSalesPerc,0.0194243407370435
55003,2022,valueAddedSalesPerc,0.01568089177273105
55003,2022,localSalesPerc,0.03452291822643707
27141,2022,valueAddedFarmsPerc,0.02226720647773279
27141,2022,agTourSalesPerc,NA
27141,2022,d2cSalesPerc,0.01071381186148334
27141,2022,valueAddedSalesPerc,NA
27141,2022,localSalesPerc,0.01346689664322674
39157,2022,valueAddedFarmsPerc,0.01126516464471403
39157,2022,agTourSalesPerc,NA
39157,2022,d2cSalesPerc,0.00263780434190968
39157,2022,valueAddedSalesPerc,2.023712325803728e-4
39157,2022,localSalesPerc,0.00500345426759059
05007,2022,valueAddedFarmsPerc,0.01224944320712694
05007,2022,agTourSalesPerc,2.8812290795219225e-4
05007,2022,d2cSalesPerc,8.42558623254618e-4
05007,2022,valueAddedSalesPerc,1.2167740335829632e-4
05007,2022,localSalesPerc,0.0011375689313969
29055,2022,valueAddedFarmsPerc,0.01721170395869191
29055,2022,agTourSalesPerc,NA
29055,2022,d2cSalesPerc,0.01111293589533037
29055,2022,valueAddedSalesPerc,NA
29055,2022,localSalesPerc,0.03136804072918377
20155,2022,valueAddedFarmsPerc,0.00712896953985742
20155,2022,agTourSalesPerc,3.5806843363840097e-4
20155,2022,d2cSalesPerc,0.0028945951698321
20155,2022,valueAddedSalesPerc,NA
20155,2022,localSalesPerc,0.00344046173300113
41001,2022,valueAddedFarmsPerc,0.01331360946745562
41001,2022,agTourSalesPerc,0.00224989638635062
41001,2022,d2cSalesPerc,0.00240778385205944
41001,2022,valueAddedSalesPerc,0.00125323175906372
41001,2022,localSalesPerc,0.01158499279638437
55007,2022,valueAddedFarmsPerc,0.05915492957746478
55007,2022,agTourSalesPerc,NA
55007,2022,d2cSalesPerc,0.0662515702659894
55007,2022,valueAddedSalesPerc,0.02730897372876727
55007,2022,localSalesPerc,0.09492599268119505
29069,2022,valueAddedFarmsPerc,0.00343642611683848
29069,2022,agTourSalesPerc,2.183011396001678e-4
29069,2022,d2cSalesPerc,4.434241898128409e-5
29069,2022,valueAddedSalesPerc,NA
29069,2022,localSalesPerc,0.0535349435316349
47077,2022,valueAddedFarmsPerc,0.00152439024390243
47077,2022,agTourSalesPerc,4.90402129746392e-4
47077,2022,d2cSalesPerc,0.00234692447807201
47077,2022,valueAddedSalesPerc,NA
47077,2022,localSalesPerc,0.00963289897716127
42069,2022,valueAddedFarmsPerc,0.02527075812274368
42069,2022,agTourSalesPerc,NA
42069,2022,d2cSalesPerc,0.03967084254482928
42069,2022,valueAddedSalesPerc,9.825595676737902e-4
42069,2022,localSalesPerc,NA
51071,2022,valueAddedFarmsPerc,0.00842696629213483
51071,2022,agTourSalesPerc,0.00141772151898734
51071,2022,d2cSalesPerc,0.00820253164556962
51071,2022,valueAddedSalesPerc,NA
51071,2022,localSalesPerc,0.01265822784810126
29225,2022,valueAddedFarmsPerc,0.00372902423865755
29225,2022,agTourSalesPerc,7.014440598362281e-4
29225,2022,d2cSalesPerc,0.00333948367617682
29225,2022,valueAddedSalesPerc,0.00140288811967245
29225,2022,localSalesPerc,0.03049756781896643
51125,2022,valueAddedFarmsPerc,0.11528822055137844
51125,2022,agTourSalesPerc,0.08098938699762222
51125,2022,d2cSalesPerc,0.18016006495389433
51125,2022,valueAddedSalesPerc,0.21890042336020413
51125,2022,localSalesPerc,0.2069245490923853
13153,2022,valueAddedFarmsPerc,0.01324503311258278
13153,2022,agTourSalesPerc,NA
13153,2022,d2cSalesPerc,0.00214788732394366
13153,2022,valueAddedSalesPerc,0.00246478873239436
13153,2022,localSalesPerc,NA
17099,2022,valueAddedFarmsPerc,0.00879249706916764
17099,2022,agTourSalesPerc,1.709607669462825e-4
17099,2022,d2cSalesPerc,0.00100459803053196
17099,2022,valueAddedSalesPerc,4.78690147449591e-4
17099,2022,localSalesPerc,0.00115113583077163
54063,2022,valueAddedFarmsPerc,0.02314814814814814
54063,2022,agTourSalesPerc,NA
54063,2022,d2cSalesPerc,0.00575084739307613
54063,2022,valueAddedSalesPerc,0.00354191263282172
54063,2022,localSalesPerc,0.01972807251399627
45013,2022,valueAddedFarmsPerc,0.0099009900990099
45013,2022,agTourSalesPerc,NA
45013,2022,d2cSalesPerc,0.02926106288376032
45013,2022,valueAddedSalesPerc,NA
45013,2022,localSalesPerc,NA
47067,2022,valueAddedFarmsPerc,0.00854700854700854
47067,2022,agTourSalesPerc,1.392757660167131e-4
47067,2022,d2cSalesPerc,8.356545961002785e-4
47067,2022,valueAddedSalesPerc,NA
47067,2022,localSalesPerc,0.00849582172701949
12131,2022,valueAddedFarmsPerc,0.01294964028776978
12131,2022,agTourSalesPerc,0.00227668065077253
12131,2022,d2cSalesPerc,0.01399263276373682
12131,2022,valueAddedSalesPerc,NA
12131,2022,localSalesPerc,0.01568095774071421
08055,2022,valueAddedFarmsPerc,0.01017811704834605
08055,2022,agTourSalesPerc,0.0074329904647496
08055,2022,d2cSalesPerc,0.00277798633531045
08055,2022,valueAddedSalesPerc,0.00120129138824236
08055,2022,localSalesPerc,NA
18149,2022,valueAddedFarmsPerc,0.00761421319796954
18149,2022,agTourSalesPerc,0.00133804962706834
18149,2022,d2cSalesPerc,0.00257011512525999
18149,2022,valueAddedSalesPerc,1.0598412887670071e-4
18149,2022,localSalesPerc,0.00912788309950585
48235,2022,valueAddedFarmsPerc,NA
48235,2022,agTourSalesPerc,0.06747352496217851
48235,2022,d2cSalesPerc,2.0171457387796267e-4
48235,2022,valueAddedSalesPerc,NA
48235,2022,localSalesPerc,NA
55107,2022,valueAddedFarmsPerc,0.02643171806167401
55107,2022,agTourSalesPerc,9.605236632712352e-4
55107,2022,d2cSalesPerc,0.01275954890962776
55107,2022,valueAddedSalesPerc,0.01201247494930569
55107,2022,localSalesPerc,0.01594943613703471
08043,2022,valueAddedFarmsPerc,0.02349486049926578
08043,2022,agTourSalesPerc,0.04967526768474636
08043,2022,d2cSalesPerc,0.01641214674390029
08043,2022,valueAddedSalesPerc,NA
08043,2022,localSalesPerc,0.02431104089871862
30075,2022,valueAddedFarmsPerc,NA
30075,2022,agTourSalesPerc,0.00345747991204171
30075,2022,d2cSalesPerc,NA
30075,2022,valueAddedSalesPerc,NA
30075,2022,localSalesPerc,NA
27015,2022,valueAddedFarmsPerc,0.01027749229188078
27015,2022,agTourSalesPerc,NA
27015,2022,d2cSalesPerc,6.447559506030425e-4
27015,2022,valueAddedSalesPerc,0.00110411881636814
27015,2022,localSalesPerc,9.619841179923988e-4
47127,2022,valueAddedFarmsPerc,NA
47127,2022,agTourSalesPerc,NA
47127,2022,d2cSalesPerc,0.00649959011593863
47127,2022,valueAddedSalesPerc,NA
47127,2022,localSalesPerc,NA
49019,2022,valueAddedFarmsPerc,0.10256410256410256
49019,2022,agTourSalesPerc,0.01808873720136519
49019,2022,d2cSalesPerc,0.06638225255972696
49019,2022,valueAddedSalesPerc,0.08464163822525597
49019,2022,localSalesPerc,0.1672354948805461
22071,2022,valueAddedFarmsPerc,0.25
22071,2022,agTourSalesPerc,NA
22071,2022,d2cSalesPerc,0.2642924086223055
22071,2022,valueAddedSalesPerc,0.06279287722586692
22071,2022,localSalesPerc,0.3486410496719775
20035,2022,valueAddedFarmsPerc,0.01137656427758816
20035,2022,agTourSalesPerc,0.0038014965167283
20035,2022,d2cSalesPerc,0.00280381869785843
20035,2022,valueAddedSalesPerc,0.00173733551216994
20035,2022,localSalesPerc,0.00336286230325965
01093,2022,valueAddedFarmsPerc,0.00326797385620915
01093,2022,agTourSalesPerc,NA
01093,2022,d2cSalesPerc,2.754582043185725e-4
01093,2022,valueAddedSalesPerc,NA
01093,2022,localSalesPerc,5.662196422103991e-4
35059,2022,valueAddedFarmsPerc,NA
35059,2022,agTourSalesPerc,0.00226775734996355
35059,2022,d2cSalesPerc,NA
35059,2022,valueAddedSalesPerc,NA
35059,2022,localSalesPerc,NA
30017,2022,valueAddedFarmsPerc,0.01055408970976253
30017,2022,agTourSalesPerc,0.00329631379962192
30017,2022,d2cSalesPerc,NA
30017,2022,valueAddedSalesPerc,0.00341446124763705
30017,2022,localSalesPerc,NA
37105,2022,valueAddedFarmsPerc,0.01893939393939394
37105,2022,agTourSalesPerc,0.00184802876931273
37105,2022,d2cSalesPerc,0.00193127330847096
37105,2022,valueAddedSalesPerc,NA
37105,2022,localSalesPerc,0.00218100692594565
35055,2022,valueAddedFarmsPerc,0.01929260450160772
35055,2022,agTourSalesPerc,0.02069322296947749
35055,2022,d2cSalesPerc,0.02017589239524056
35055,2022,valueAddedSalesPerc,0.02819451629591309
35055,2022,localSalesPerc,0.039187790998448
53061,2022,valueAddedFarmsPerc,0.07545839210155147
53061,2022,agTourSalesPerc,0.02567711042546975
53061,2022,d2cSalesPerc,0.01952415223138258
53061,2022,valueAddedSalesPerc,0.00773484206100941
53061,2022,localSalesPerc,0.06015434056106998
06097,2022,valueAddedFarmsPerc,0.16790442363577657
06097,2022,agTourSalesPerc,0.00183839720440723
06097,2022,d2cSalesPerc,0.19717450127714836
06097,2022,valueAddedSalesPerc,0.7740604714899928
06097,2022,localSalesPerc,0.427799638260784
38019,2022,valueAddedFarmsPerc,0.00759013282732447
38019,2022,agTourSalesPerc,NA
38019,2022,d2cSalesPerc,5.1210394246877995e-5
38019,2022,valueAddedSalesPerc,2.194731182009057e-5
38019,2022,localSalesPerc,4.169989245817208e-4
13223,2022,valueAddedFarmsPerc,0.08636363636363636
13223,2022,agTourSalesPerc,0.17059661338819437
13223,2022,d2cSalesPerc,0.5920240544389935
13223,2022,valueAddedSalesPerc,0.5804715936065833
13223,2022,localSalesPerc,0.5988289286279475
51159,2022,valueAddedFarmsPerc,0.03669724770642202
51159,2022,agTourSalesPerc,NA
51159,2022,d2cSalesPerc,0.00116380564445737
51159,2022,valueAddedSalesPerc,0.02716758801280186
51159,2022,localSalesPerc,NA
37023,2022,valueAddedFarmsPerc,0.03171247357293869
37023,2022,agTourSalesPerc,NA
37023,2022,d2cSalesPerc,NA
37023,2022,valueAddedSalesPerc,NA
37023,2022,localSalesPerc,NA
35023,2022,valueAddedFarmsPerc,0.0131578947368421
35023,2022,agTourSalesPerc,NA
35023,2022,d2cSalesPerc,NA
35023,2022,valueAddedSalesPerc,NA
35023,2022,localSalesPerc,NA
22119,2022,valueAddedFarmsPerc,NA
22119,2022,agTourSalesPerc,0.00208639208716482
22119,2022,d2cSalesPerc,0.00100455915307936
22119,2022,valueAddedSalesPerc,NA
22119,2022,localSalesPerc,0.00123638049609767
48153,2022,valueAddedFarmsPerc,NA
48153,2022,agTourSalesPerc,2.8375816559402054e-4
48153,2022,d2cSalesPerc,NA
48153,2022,valueAddedSalesPerc,NA
48153,2022,localSalesPerc,NA
48099,2022,valueAddedFarmsPerc,0.00557491289198606
48099,2022,agTourSalesPerc,0.01431136747020732
48099,2022,d2cSalesPerc,0.00146922783914675
48099,2022,valueAddedSalesPerc,1.3603961473581107e-4
48099,2022,localSalesPerc,0.00595853512542852
54013,2022,valueAddedFarmsPerc,0.00380228136882129
54013,2022,agTourSalesPerc,NA
54013,2022,d2cSalesPerc,0.01107131227613155
54013,2022,valueAddedSalesPerc,NA
54013,2022,localSalesPerc,0.01953760989905568
29121,2022,valueAddedFarmsPerc,0.00794912559618442
29121,2022,agTourSalesPerc,3.374119864016603e-4
29121,2022,d2cSalesPerc,8.339805701625943e-4
29121,2022,valueAddedSalesPerc,5.283999032327888e-4
29121,2022,localSalesPerc,0.0020817682934593
29111,2022,valueAddedFarmsPerc,0.00489396411092985
29111,2022,agTourSalesPerc,1.4169105190204836e-4
29111,2022,d2cSalesPerc,1.2320961034960727e-4
29111,2022,valueAddedSalesPerc,1.5401201293700908e-4
29111,2022,localSalesPerc,4.373941167411058e-4
05001,2022,valueAddedFarmsPerc,0.00237529691211401
05001,2022,agTourSalesPerc,NA
05001,2022,d2cSalesPerc,9.735261726426977e-5
05001,2022,valueAddedSalesPerc,NA
05001,2022,localSalesPerc,NA
36039,2022,valueAddedFarmsPerc,0.0945273631840796
36039,2022,agTourSalesPerc,2.3961661341853036e-4
36039,2022,d2cSalesPerc,0.07276357827476038
36039,2022,valueAddedSalesPerc,0.02663738019169329
36039,2022,localSalesPerc,0.08957667731629393
48163,2022,valueAddedFarmsPerc,0.00337837837837837
48163,2022,agTourSalesPerc,0.0125590567600255
48163,2022,d2cSalesPerc,0.00129880188505007
48163,2022,valueAddedSalesPerc,NA
48163,2022,localSalesPerc,0.06367108140151448
29083,2022,valueAddedFarmsPerc,0.01109741060419235
29083,2022,agTourSalesPerc,NA
29083,2022,d2cSalesPerc,4.5085985415041545e-4
29083,2022,valueAddedSalesPerc,0.00112357138256532
29083,2022,localSalesPerc,0.00179628291098022
05005,2022,valueAddedFarmsPerc,0.01724137931034482
05005,2022,agTourSalesPerc,NA
05005,2022,d2cSalesPerc,0.0034717494894486
05005,2022,valueAddedSalesPerc,4.084411164057182e-4
05005,2022,localSalesPerc,0.00551395507147719
17137,2022,valueAddedFarmsPerc,0.01328021248339973
17137,2022,agTourSalesPerc,5.8897902449367434e-5
17137,2022,d2cSalesPerc,0.00134287217584557
17137,2022,valueAddedSalesPerc,1.1386927806877705e-4
17137,2022,localSalesPerc,0.00190043898569958
55005,2022,valueAddedFarmsPerc,0.02504472271914132
55005,2022,agTourSalesPerc,NA
55005,2022,d2cSalesPerc,0.00217030061936653
55005,2022,valueAddedSalesPerc,9.592628027594542e-4
55005,2022,localSalesPerc,0.010816254594894
53045,2022,valueAddedFarmsPerc,0.03532608695652173
53045,2022,agTourSalesPerc,0.00231628721961523
53045,2022,d2cSalesPerc,0.02640327400597674
53045,2022,valueAddedSalesPerc,1.5601934639895346e-4
53045,2022,localSalesPerc,0.14221763498673837
21199,2022,valueAddedFarmsPerc,0.011875
21199,2022,agTourSalesPerc,6.086049284578696e-4
21199,2022,d2cSalesPerc,0.01429600556438791
21199,2022,valueAddedSalesPerc,0.00212390699523052
21199,2022,localSalesPerc,0.03198281001589825
48447,2022,valueAddedFarmsPerc,NA
48447,2022,agTourSalesPerc,0.00713664972480446
48447,2022,d2cSalesPerc,NA
48447,2022,valueAddedSalesPerc,NA
48447,2022,localSalesPerc,NA
21129,2022,valueAddedFarmsPerc,0.03149606299212598
21129,2022,agTourSalesPerc,NA
21129,2022,d2cSalesPerc,0.01687763713080168
21129,2022,valueAddedSalesPerc,NA
21129,2022,localSalesPerc,NA
12001,2022,valueAddedFarmsPerc,0.01869158878504672
12001,2022,agTourSalesPerc,0.00455039252259823
12001,2022,d2cSalesPerc,0.00799393280996987
12001,2022,valueAddedSalesPerc,0.00263731458516954
12001,2022,localSalesPerc,0.06365766836793954
06043,2022,valueAddedFarmsPerc,0.01030927835051546
06043,2022,agTourSalesPerc,NA
06043,2022,d2cSalesPerc,0.00886937560774376
06043,2022,valueAddedSalesPerc,8.839909243598432e-4
06043,2022,localSalesPerc,0.01393759024074019
29039,2022,valueAddedFarmsPerc,0.01918158567774936
29039,2022,agTourSalesPerc,NA
29039,2022,d2cSalesPerc,0.00240617480703728
29039,2022,valueAddedSalesPerc,0.00178119433767694
29039,2022,localSalesPerc,NA
13197,2022,valueAddedFarmsPerc,0.01507537688442211
13197,2022,agTourSalesPerc,5.623031938821412e-4
13197,2022,d2cSalesPerc,0.01147098515519568
13197,2022,valueAddedSalesPerc,0.02923976608187134
13197,2022,localSalesPerc,0.01535087719298245
39097,2022,valueAddedFarmsPerc,0.01834862385321101
39097,2022,agTourSalesPerc,6.457103027141214e-4
39097,2022,d2cSalesPerc,0.00239041098819333
39097,2022,valueAddedSalesPerc,0.00167628105075454
39097,2022,localSalesPerc,0.00259994611953765
48379,2022,valueAddedFarmsPerc,0.0126782884310618
48379,2022,agTourSalesPerc,0.00297186215618084
48379,2022,d2cSalesPerc,0.01030667088207398
48379,2022,valueAddedSalesPerc,8.536199810306671e-4
48379,2022,localSalesPerc,0.02500790388871324
17053,2022,valueAddedFarmsPerc,0.00551470588235294
17053,2022,agTourSalesPerc,NA
17053,2022,d2cSalesPerc,5.236702278465813e-4
17053,2022,valueAddedSalesPerc,3.902510615162421e-4
17053,2022,localSalesPerc,5.570250194291661e-4
35061,2022,valueAddedFarmsPerc,0.016359918200409
35061,2022,agTourSalesPerc,3.0062530062530064e-5
35061,2022,d2cSalesPerc,0.01848845598845598
35061,2022,valueAddedSalesPerc,NA
35061,2022,localSalesPerc,NA
49049,2022,valueAddedFarmsPerc,0.02670111972437553
49049,2022,agTourSalesPerc,0.00523851897705729
49049,2022,d2cSalesPerc,0.01558401361860177
49049,2022,valueAddedSalesPerc,0.00418230355553836
49049,2022,localSalesPerc,0.03530003482028862
06103,2022,valueAddedFarmsPerc,0.01039861351819757
06103,2022,agTourSalesPerc,0.00418429280853411
06103,2022,d2cSalesPerc,0.00471052255124353
06103,2022,valueAddedSalesPerc,0.00193632109210553
06103,2022,localSalesPerc,0.1164602619908855
24005,2022,valueAddedFarmsPerc,0.0561941251596424
24005,2022,agTourSalesPerc,0.00183389249074963
24005,2022,d2cSalesPerc,0.03863040593749663
24005,2022,valueAddedSalesPerc,0.02315019579499239
24005,2022,localSalesPerc,0.05830699360295149
39087,2022,valueAddedFarmsPerc,0.01864801864801864
39087,2022,agTourSalesPerc,0.00182315405651777
39087,2022,d2cSalesPerc,0.0105742935278031
39087,2022,valueAddedSalesPerc,0.01239744758432087
39087,2022,localSalesPerc,NA
40015,2022,valueAddedFarmsPerc,0.00306748466257668
40015,2022,agTourSalesPerc,NA
40015,2022,d2cSalesPerc,5.996289089016609e-4
40015,2022,valueAddedSalesPerc,4.921482554192877e-4
40015,2022,localSalesPerc,0.00468389374123184
01085,2022,valueAddedFarmsPerc,0.00475059382422802
01085,2022,agTourSalesPerc,0.00175839148607096
01085,2022,d2cSalesPerc,0.00221870339341938
01085,2022,valueAddedSalesPerc,NA
01085,2022,localSalesPerc,NA
44001,2022,valueAddedFarmsPerc,0.04651162790697674
44001,2022,agTourSalesPerc,NA
44001,2022,d2cSalesPerc,0.00767620376831821
44001,2022,valueAddedSalesPerc,NA
44001,2022,localSalesPerc,NA
54021,2022,valueAddedFarmsPerc,0.00833333333333333
54021,2022,agTourSalesPerc,NA
54021,2022,d2cSalesPerc,6.87442713107241e-4
54021,2022,valueAddedSalesPerc,NA
54021,2022,localSalesPerc,0.00194775435380384
18039,2022,valueAddedFarmsPerc,0.01658374792703151
18039,2022,agTourSalesPerc,3.4753820409130814e-4
18039,2022,d2cSalesPerc,0.00265173658613021
18039,2022,valueAddedSalesPerc,4.620450112196582e-4
18039,2022,localSalesPerc,0.0121095970766613
13125,2022,valueAddedFarmsPerc,NA
13125,2022,agTourSalesPerc,NA
13125,2022,d2cSalesPerc,NA
13125,2022,valueAddedSalesPerc,NA
13125,2022,localSalesPerc,NA
55045,2022,valueAddedFarmsPerc,0.03448275862068965
55045,2022,agTourSalesPerc,2.616953542329898e-4
55045,2022,d2cSalesPerc,0.00913235849565639
55045,2022,valueAddedSalesPerc,0.00464576701019802
55045,2022,localSalesPerc,0.00935358549614201
06005,2022,valueAddedFarmsPerc,0.08764044943820225
06005,2022,agTourSalesPerc,NA
06005,2022,d2cSalesPerc,0.469856686012081
06005,2022,valueAddedSalesPerc,0.5409214734099254
06005,2022,localSalesPerc,0.5522918393935805
08087,2022,valueAddedFarmsPerc,0.01378254211332312
08087,2022,agTourSalesPerc,1.6973650366304432e-5
08087,2022,d2cSalesPerc,0.00135789202930435
08087,2022,valueAddedSalesPerc,4.5306589823904906e-4
08087,2022,localSalesPerc,0.00205120036349725
41049,2022,valueAddedFarmsPerc,0.01173020527859237
41049,2022,agTourSalesPerc,0.00154378720908213
41049,2022,d2cSalesPerc,3.0252225039605014e-4
41049,2022,valueAddedSalesPerc,NA
41049,2022,localSalesPerc,0.03839607783366357
53009,2022,valueAddedFarmsPerc,0.05836575875486381
53009,2022,agTourSalesPerc,0.2978948606374221
53009,2022,d2cSalesPerc,0.09184993531694696
53009,2022,valueAddedSalesPerc,0.10096436551805243
53009,2022,localSalesPerc,0.17364459602493235
13059,2022,valueAddedFarmsPerc,0.04166666666666666
13059,2022,agTourSalesPerc,NA
13059,2022,d2cSalesPerc,2.517454350161117e-4
13059,2022,valueAddedSalesPerc,0.00402792696025778
13059,2022,localSalesPerc,0.00100698174006444
17199,2022,valueAddedFarmsPerc,0.00888099467140319
17199,2022,agTourSalesPerc,0.00231530204167543
17199,2022,d2cSalesPerc,0.00660148102791756
17199,2022,valueAddedSalesPerc,0.00600830447178584
17199,2022,localSalesPerc,0.00671628939362048
38035,2022,valueAddedFarmsPerc,NA
38035,2022,agTourSalesPerc,NA
38035,2022,d2cSalesPerc,1.5915348534764806e-5
38035,2022,valueAddedSalesPerc,NA
38035,2022,localSalesPerc,0.0022122334463323
01089,2022,valueAddedFarmsPerc,0.02047413793103448
01089,2022,agTourSalesPerc,0.00113731003788048
01089,2022,d2cSalesPerc,0.00180894982403037
01089,2022,valueAddedSalesPerc,4.925358431765876e-4
01089,2022,localSalesPerc,0.00230148566720696
55075,2022,valueAddedFarmsPerc,0.03418803418803419
55075,2022,agTourSalesPerc,0.00230435070233081
55075,2022,d2cSalesPerc,0.00243114511896623
55075,2022,valueAddedSalesPerc,4.35511257139077e-4
55075,2022,localSalesPerc,0.0129330304968136
48367,2022,valueAddedFarmsPerc,0.0068508791961635
48367,2022,agTourSalesPerc,0.00100735809390329
48367,2022,d2cSalesPerc,0.01292046250875963
48367,2022,valueAddedSalesPerc,0.00113875262789067
48367,2022,localSalesPerc,0.03563711749591217
16019,2022,valueAddedFarmsPerc,0.00671892497200447
16019,2022,agTourSalesPerc,0.00111694316868185
16019,2022,d2cSalesPerc,0.00179257662386352
16019,2022,valueAddedSalesPerc,3.5148561252226074e-5
16019,2022,localSalesPerc,0.00588152591620583
13009,2022,valueAddedFarmsPerc,NA
13009,2022,agTourSalesPerc,NA
13009,2022,d2cSalesPerc,NA
13009,2022,valueAddedSalesPerc,NA
13009,2022,localSalesPerc,NA
39155,2022,valueAddedFarmsPerc,0.03597883597883598
39155,2022,agTourSalesPerc,NA
39155,2022,d2cSalesPerc,0.00704562715429105
39155,2022,valueAddedSalesPerc,0.00133200911374656
39155,2022,localSalesPerc,0.00953438102471227
48395,2022,valueAddedFarmsPerc,0.00888230940044411
48395,2022,agTourSalesPerc,0.00226497964734312
48395,2022,d2cSalesPerc,3.170052650439673e-4
48395,2022,valueAddedSalesPerc,1.5161121371668e-4
48395,2022,localSalesPerc,0.00304141283274067
18177,2022,valueAddedFarmsPerc,0.01100412654745529
18177,2022,agTourSalesPerc,NA
18177,2022,d2cSalesPerc,0.00182175415352419
18177,2022,valueAddedSalesPerc,3.839233959906353e-4
18177,2022,localSalesPerc,0.01646353856924547
47055,2022,valueAddedFarmsPerc,0.01372683596431022
47055,2022,agTourSalesPerc,3.654732225601399e-4
47055,2022,d2cSalesPerc,0.00297599624084685
47055,2022,valueAddedSalesPerc,0.00120084058841188
47055,2022,localSalesPerc,0.00574315064023077
23003,2022,valueAddedFarmsPerc,0.05972222222222222
23003,2022,agTourSalesPerc,NA
23003,2022,d2cSalesPerc,0.00462426951314618
23003,2022,valueAddedSalesPerc,0.01481415315058421
23003,2022,localSalesPerc,0.2275236796267603
